transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,date_only
20390371,2017-11-16 13:45:00,1702,5749,16.11,Chip Transaction,59926,Mira Loma,CA,91752,5813,,2017-11-16
18701707,2016-11-23 14:27:00,1424,4710,19.37,Chip Transaction,66941,Sedona,AZ,86339,5813,,2016-11-23
17985299,2016-06-23 15:52:00,1083,5527,27.79,Chip Transaction,84856,Cancun,Mexico,,4121,,2016-06-23
20982480,2018-03-22 09:13:00,1437,6062,2.92,Swipe Transaction,22204,Belfair,WA,98528,5541,,2018-03-22
18590652,2016-10-31 03:56:00,1538,3206,15.68,Chip Transaction,61195,Arapaho,OK,73620,5541,,2016-10-31
18411497,2016-09-22 15:14:00,141,4219,108.92,Online Transaction,35377,ONLINE,,,6300,,2016-09-22
19510227,2017-05-14 12:57:00,1246,5812,15.16,Swipe Transaction,69972,Eight Mile,AL,36613,5814,,2017-05-14
22112044,2018-11-16 14:01:00,373,4750,-73.0,Chip Transaction,43293,Hamilton,IN,46742,5499,Insufficient Balance,2018-11-16
18282184,2016-08-25 23:56:00,671,5592,182.61,Online Transaction,56276,ONLINE,,,4899,,2016-08-25
18115786,2016-07-21 12:42:00,37,1230,52.01,Swipe Transaction,60569,Syracuse,NY,13219,5300,,2016-07-21
17672130,2016-04-17 23:58:00,1702,2701,23.54,Online Transaction,40981,ONLINE,,,5192,,2016-04-17
19061196,2017-02-08 08:55:00,1190,2699,3.54,Chip Transaction,88646,Summerville,SC,29485,5812,,2017-02-08
21603319,2018-07-31 17:15:00,1239,3744,120.0,Chip Transaction,27092,Corona,CA,92880,4829,,2018-07-31
19893546,2017-08-03 09:42:00,897,4458,40.13,Swipe Transaction,78707,Ray City,GA,31645,5300,,2017-08-03
21573489,2018-07-25 12:02:00,1433,5841,11.26,Swipe Transaction,14599,Reston,VA,20190,5812,,2018-07-25
22060634,2018-11-05 15:17:00,84,5750,18.3,Swipe Transaction,32858,Hendersonville,NC,28739,5311,,2018-11-05
22297992,2018-12-25 22:24:00,1551,2988,48.97,Chip Transaction,95704,Lincoln,IL,62656,5812,,2018-12-25
21268287,2018-05-21 19:25:00,1490,5950,60.0,Swipe Transaction,27092,Louisville,CO,80027,4829,,2018-05-21
20655024,2018-01-11 14:19:00,1717,2652,82.05,Chip Transaction,48919,Boston,MA,2116,5311,,2018-01-11
20685645,2018-01-18 07:30:00,758,2662,2.9,Chip Transaction,59935,Alhambra,CA,91801,5499,,2018-01-18
20612308,2018-01-02 13:48:00,1384,3723,65.0,Chip Transaction,61195,Belleville,IL,62226,5541,,2018-01-02
19929283,2017-08-10 19:29:00,754,5380,29.95,Chip Transaction,44578,Myrtle Beach,SC,29579,5812,,2017-08-10
17931909,2016-06-12 12:37:00,716,4715,5.47,Chip Transaction,75781,Westbury,NY,11590,5411,,2016-06-12
21447208,2018-06-28 18:53:00,1344,1027,118.54,Chip Transaction,90323,Sterling Heights,MI,48313,4900,,2018-06-28
19942095,2017-08-13 14:26:00,1636,2930,474.0,Chip Transaction,41523,Grants,NM,87020,3387,,2017-08-13
18028958,2016-07-03 07:40:00,321,293,153.73,Chip Transaction,91099,Merrill,WI,54452,4900,,2016-07-03
21951327,2018-10-13 12:17:00,947,276,17.13,Chip Transaction,25887,Raymond,NH,3077,5814,,2018-10-13
17627884,2016-04-08 12:43:00,754,5380,34.9,Chip Transaction,43293,Seattle,WA,98177,5499,,2016-04-08
20629976,2018-01-06 09:29:00,1107,6112,62.53,Chip Transaction,54139,Candor,NY,13743,5300,,2018-01-06
17196423,2016-01-06 06:53:00,636,4795,31.84,Chip Transaction,5378,Chicago,IL,60623,7538,,2016-01-06
20544763,2017-12-19 09:42:00,421,2177,2.54,Swipe Transaction,20519,Camanche,IA,52730,5942,,2017-12-19
20153133,2017-09-27 10:05:00,1899,5969,65.91,Chip Transaction,22204,Snohomish,WA,98290,5541,,2017-09-27
20646225,2018-01-09 18:06:00,604,3434,36.64,Online Transaction,34256,ONLINE,,,7393,,2018-01-09
18872853,2016-12-30 03:02:00,138,4608,19.79,Chip Transaction,81833,Punxsutawney,PA,15767,5912,,2016-12-30
21375275,2018-06-13 15:01:00,456,4576,16.08,Chip Transaction,83271,Estero,FL,33928,4214,,2018-06-13
18844875,2016-12-24 08:05:00,379,2019,3.05,Chip Transaction,50783,Mobile,AL,36695,5411,,2016-12-24
18921912,2017-01-09 14:45:00,1528,4805,40.0,Chip Transaction,27092,Shreveport,LA,71108,4829,,2017-01-09
17495696,2016-03-11 03:28:00,1330,4579,55.05,Chip Transaction,69956,Pixley,CA,93256,5310,,2016-03-11
17313887,2016-01-31 08:48:00,1181,5842,33.33,Chip Transaction,82981,Concord,NC,28027,5912,,2016-01-31
20636148,2018-01-07 13:15:00,425,6133,152.57,Chip Transaction,22204,Reno,NV,89519,5541,Insufficient Balance,2018-01-07
20895231,2018-03-03 14:39:00,1830,1272,79.0,Chip Transaction,43293,Horse Shoe,NC,28742,5499,,2018-03-03
17961564,2016-06-18 17:04:00,172,3458,40.0,Chip Transaction,27092,New Berlin,IL,62670,4829,,2016-06-18
19402034,2017-04-21 13:50:00,862,3167,24.31,Swipe Transaction,98894,Palmer,TX,75152,4121,,2017-04-21
21450326,2018-06-29 12:24:00,980,4409,0.22,Chip Transaction,25243,Gwynn Oak,MD,21207,5300,,2018-06-29
21862844,2018-09-24 16:18:00,77,5688,60.97,Chip Transaction,10792,Dauphin,PA,17018,5411,,2018-09-24
22215520,2018-12-08 12:01:00,1842,5426,34.53,Swipe Transaction,66078,Albuquerque,NM,87121,7538,,2018-12-08
17682939,2016-04-20 09:07:00,912,4197,8.86,Swipe Transaction,21686,Miami,FL,33186,5921,,2016-04-20
21764490,2018-09-03 17:41:00,154,4340,5.95,Chip Transaction,43293,Fayetteville,NC,28312,5499,,2018-09-03
22046967,2018-11-02 16:20:00,287,4118,1.74,Chip Transaction,14528,Hull,TX,77564,5499,,2018-11-02
18400705,2016-09-20 11:27:00,252,3788,41.9,Swipe Transaction,28036,Castalia,OH,44824,5310,,2016-09-20
18484668,2016-10-08 11:41:00,1370,170,15.95,Chip Transaction,11559,Elk Grove,CA,95624,5813,,2016-10-08
17418535,2016-02-22 13:35:00,375,2608,70.16,Chip Transaction,20561,Deep Gap,NC,28618,5912,,2016-02-22
19287000,2017-03-28 10:12:00,1983,2907,45.98,Chip Transaction,67570,Midway City,CA,92655,5311,,2017-03-28
21675984,2018-08-16 07:42:00,1543,3864,-89.0,Chip Transaction,61195,Sherman Oaks,CA,91403,5541,,2018-08-16
17351141,2016-02-08 08:38:00,802,5293,6.59,Chip Transaction,26810,Roseville,CA,95661,5541,,2016-02-08
20221551,2017-10-11 16:50:00,845,4491,-72.0,Chip Transaction,41260,Fort Walton Beach,FL,32547,5541,,2017-10-11
17504570,2016-03-13 06:18:00,1802,5836,38.06,Chip Transaction,50783,Lebanon,NJ,8833,5411,,2016-03-13
17207196,2016-01-08 11:20:00,1600,5608,14.52,Chip Transaction,61195,Kirkland,WA,98034,5541,,2016-01-08
19602766,2017-06-03 01:10:00,1293,5260,139.49,Chip Transaction,62105,Dickinson,TX,77539,5411,,2017-06-03
18270757,2016-08-23 15:02:00,652,4607,11.97,Chip Transaction,61195,East Hartford,CT,6108,5541,,2016-08-23
19417688,2017-04-24 22:34:00,1156,3280,31.33,Online Transaction,39021,ONLINE,,,4784,,2017-04-24
20460762,2017-12-01 11:49:00,1370,3464,43.51,Chip Transaction,11559,Elk Grove,CA,95624,5813,,2017-12-01
19187279,2017-03-07 03:50:00,1826,5779,24.97,Online Transaction,73186,ONLINE,,,4814,,2017-03-07
19280170,2017-03-26 19:19:00,1733,5013,100.0,Chip Transaction,27092,Barbourville,KY,40906,4829,,2017-03-26
19992757,2017-08-24 10:43:00,1181,5842,60.13,Online Transaction,27310,ONLINE,,,7349,,2017-08-24
18346785,2016-09-08 17:53:00,201,5236,52.26,Chip Transaction,82654,Joliet,IL,60436,7230,,2016-09-08
19831207,2017-07-21 06:30:00,1177,4860,4.59,Chip Transaction,50783,Newark,DE,19713,5411,,2017-07-21
17554395,2016-03-23 15:52:00,1776,3596,-87.0,Chip Transaction,61195,Nashport,OH,43830,5541,,2016-03-23
19453067,2017-05-02 11:22:00,912,3845,7.29,Chip Transaction,78454,Miami,FL,33186,5812,,2017-05-02
18498086,2016-10-11 09:04:00,716,3965,56.5,Chip Transaction,37369,Joshua Tree,CA,92252,4111,,2016-10-11
20006987,2017-08-27 09:57:00,1794,5205,181.83,Chip Transaction,4334,San Antonio,TX,78209,4900,,2017-08-27
19136530,2017-02-24 07:40:00,1034,2765,77.88,Chip Transaction,19980,Matthews,NC,28105,7538,,2017-02-24
22162757,2018-11-27 11:16:00,1123,4971,159.41,Chip Transaction,86616,Linden,NC,28356,4814,,2018-11-27
17966715,2016-06-19 18:07:00,55,3265,25.02,Chip Transaction,2703,Richmond,CA,94804,5814,,2016-06-19
20921561,2018-03-09 09:12:00,114,3070,2.98,Chip Transaction,20519,Chino,CA,91710,5942,,2018-03-09
17856551,2016-05-27 11:52:00,460,3805,24.37,Chip Transaction,75781,Tallmadge,OH,44278,5411,,2016-05-27
21324216,2018-06-02 16:09:00,1776,3596,62.14,Online Transaction,39021,ONLINE,,,4784,,2018-06-02
21124443,2018-04-21 08:34:00,1293,5260,42.05,Online Transaction,41122,ONLINE,,,4784,,2018-04-21
17720229,2016-04-28 09:03:00,1660,4223,5.59,Chip Transaction,13473,Boise City,OK,73933,5411,,2016-04-28
19567553,2017-05-26 13:20:00,779,4558,70.77,Chip Transaction,20561,Pottsboro,TX,75076,5912,Insufficient Balance,2017-05-26
22184882,2018-12-01 22:11:00,1871,4429,46.02,Swipe Transaction,47680,Hammond,IN,46320,5812,,2018-12-01
19238551,2017-03-17 20:12:00,1904,2498,55.0,Swipe Transaction,59935,Mcalester,OK,74501,5499,,2017-03-17
18105635,2016-07-19 11:29:00,1875,4167,5.97,Chip Transaction,55958,Canal Fulton,OH,44614,5912,,2016-07-19
19312114,2017-04-02 14:13:00,285,3442,18.56,Chip Transaction,24823,Watsonville,CA,95076,7538,,2017-04-02
22176631,2018-11-30 09:03:00,165,5146,100.0,Chip Transaction,27092,Oakland,CA,94619,4829,,2018-11-30
19633857,2017-06-09 13:39:00,1444,2882,494.0,Chip Transaction,59474,Queensbury,NY,12804,3722,,2017-06-09
18395018,2016-09-19 08:46:00,1118,5274,80.92,Swipe Transaction,68671,Los Angeles,CA,90036,5541,,2016-09-19
22104321,2018-11-14 23:26:00,212,2418,58.87,Chip Transaction,12727,Dallas,TX,75227,5812,,2018-11-14
21617986,2018-08-03 17:20:00,1391,5129,30.29,Online Transaction,39021,ONLINE,,,4784,,2018-08-03
20195992,2017-10-06 10:18:00,1763,4486,1.58,Chip Transaction,25887,Minneapolis,MN,55429,5814,,2017-10-06
18469709,2016-10-05 07:23:00,356,5605,4.57,Chip Transaction,61403,Stuart,FL,34997,5411,Insufficient Balance,2016-10-05
19942811,2017-08-13 16:43:00,52,4976,149.67,Chip Transaction,22375,Pawling,NY,12564,5411,,2017-08-13
18207070,2016-08-10 06:18:00,1190,2699,33.96,Online Transaction,39021,ONLINE,,,4784,,2016-08-10
22104743,2018-11-15 06:31:00,1381,3738,3.18,Chip Transaction,61195,Mentor,OH,44060,5541,,2018-11-15
19242547,2017-03-18 16:04:00,630,5629,23.55,Chip Transaction,20561,Jacksonville,FL,32218,5912,,2017-03-18
20305238,2017-10-29 14:09:00,1053,2900,136.98,Chip Transaction,61195,Hudson,WI,54016,5541,,2017-10-29
17389727,2016-02-16 11:39:00,1725,3525,95.15,Chip Transaction,20561,Henrico,VA,23228,5912,,2016-02-16
21888053,2018-09-30 02:07:00,1024,4241,4.6,Chip Transaction,20519,Derby,KS,67037,5942,,2018-09-30
21665401,2018-08-13 20:47:00,524,2263,66.05,Swipe Transaction,99371,Saint Albans,WV,25177,5651,,2018-08-13
18466125,2016-10-04 11:15:00,1584,3544,59.09,Swipe Transaction,20163,Grand Prairie,TX,75052,6300,Insufficient Balance,2016-10-04
20050667,2017-09-05 14:21:00,1591,2847,18.44,Online Transaction,88998,ONLINE,,,4784,,2017-09-05
20013645,2017-08-28 17:29:00,1050,5214,29.31,Chip Transaction,98374,Durham,NC,27704,5411,,2017-08-28
20792259,2018-02-09 15:59:00,1176,5003,28.66,Online Transaction,39021,ONLINE,,,4784,,2018-02-09
20532223,2017-12-16 13:49:00,890,5799,117.91,Swipe Transaction,59935,Fullerton,CA,92831,5499,Insufficient Balance,2017-12-16
19452093,2017-05-02 08:31:00,776,3105,47.83,Online Transaction,18563,ONLINE,,,4121,,2017-05-02
17317177,2016-01-31 20:13:00,1904,1004,-72.0,Chip Transaction,59935,Mcalester,OK,74501,5499,,2016-01-31
17913283,2016-06-08 12:20:00,1500,5034,5.64,Swipe Transaction,66065,Elk Grove,CA,95624,5812,,2016-06-08
21269253,2018-05-22 06:36:00,832,2948,21.32,Chip Transaction,46284,Mckinney,TX,75071,5411,,2018-05-22
17789345,2016-05-13 03:59:00,1063,2015,11.43,Chip Transaction,50783,Roscoe,IL,61073,5411,,2016-05-13
20445690,2017-11-28 10:06:00,1498,999,2.62,Chip Transaction,66179,Williamstown,NJ,8094,5812,,2017-11-28
18589483,2016-10-30 16:53:00,852,4187,-54.0,Chip Transaction,59935,Gainesville,FL,32653,5499,,2016-10-30
18541399,2016-10-20 11:59:00,1070,2908,63.15,Chip Transaction,59935,Marion,IA,52302,5499,,2016-10-20
22323179,2018-12-31 09:02:00,248,4932,27.61,Swipe Transaction,83229,Tampa,FL,33610,5411,,2018-12-31
19365322,2017-04-13 18:56:00,596,2753,22.57,Online Transaction,39021,ONLINE,,,4784,,2017-04-13
20798326,2018-02-11 00:17:00,1531,2573,8.16,Chip Transaction,79927,Summerville,GA,30747,5912,,2018-02-11
17675642,2016-04-18 16:15:00,1411,4700,30.63,Chip Transaction,89069,Saint Charles,IL,60175,5251,,2016-04-18
20492792,2017-12-08 09:06:00,1736,2687,2.41,Chip Transaction,75781,Brooklyn,NY,11211,5411,,2017-12-08
21478758,2018-07-05 12:21:00,1905,4806,46.6,Chip Transaction,5153,Bradenton,FL,34207,7276,,2018-07-05
20683790,2018-01-17 17:24:00,1880,3757,1.56,Chip Transaction,14528,Bell Gardens,CA,90201,5499,,2018-01-17
19270030,2017-03-24 15:15:00,84,3417,16.6,Swipe Transaction,4537,Lansing,NC,28643,5310,,2017-03-24
20379314,2017-11-14 10:11:00,1895,2119,17.11,Chip Transaction,83271,Clementon,NJ,8021,4214,,2017-11-14
20127273,2017-09-21 16:43:00,1391,5129,34.78,Online Transaction,39021,ONLINE,,,4784,,2017-09-21
20775103,2018-02-06 06:34:00,1404,2989,68.0,Chip Transaction,61195,Flint,TX,75762,5541,,2018-02-06
20964060,2018-03-18 09:36:00,1076,1021,95.0,Chip Transaction,61195,Fayetteville,NC,28306,5541,,2018-03-18
22025016,2018-10-29 05:50:00,1184,2898,29.15,Chip Transaction,28585,Fremont,CA,94536,5310,,2018-10-29
20702513,2018-01-21 14:05:00,1604,2950,1.04,Chip Transaction,86438,Batesville,MS,38606,5499,,2018-01-21
22006775,2018-10-25 09:33:00,1776,3596,31.52,Chip Transaction,61195,Nashport,OH,43830,5541,Insufficient Balance,2018-10-25
21581450,2018-07-27 06:58:00,1512,2582,1.83,Chip Transaction,14528,Indianapolis,IN,46236,5499,,2018-07-27
21799136,2018-09-11 07:33:00,1558,4747,44.6,Online Transaction,39021,ONLINE,,,4784,,2018-09-11
19536784,2017-05-20 05:24:00,58,1324,35.49,Online Transaction,18563,ONLINE,,,4121,,2017-05-20
17522607,2016-03-16 17:46:00,1897,4948,24.14,Online Transaction,39021,ONLINE,,,4784,,2016-03-16
19995221,2017-08-24 19:12:00,1662,360,49.85,Chip Transaction,20519,Belleville,IL,62221,5942,,2017-08-24
21592672,2018-07-29 11:23:00,566,2543,20.0,Chip Transaction,27092,Ortonville,MI,48462,4829,,2018-07-29
21630717,2018-08-06 13:47:00,1104,4849,127.16,Chip Transaction,60569,Pompano Beach,FL,33063,5300,,2018-08-06
20082651,2017-09-12 10:46:00,386,3673,17.36,Chip Transaction,5551,Crewe,VA,23930,4121,,2017-09-12
20963074,2018-03-18 06:27:00,940,2224,15.16,Chip Transaction,20561,Miami,FL,33155,5912,,2018-03-18
19989607,2017-08-23 15:41:00,1224,5971,3.66,Swipe Transaction,81833,Capitol Heights,MD,20743,5912,,2017-08-23
18037617,2016-07-04 22:46:00,1895,2119,13.28,Chip Transaction,38298,Barnegat,NJ,8005,5411,,2016-07-04
19199204,2017-03-09 12:52:00,509,4588,2.31,Chip Transaction,43293,Huntington,WV,25705,5499,,2017-03-09
18010869,2016-06-29 08:34:00,1169,2485,85.89,Chip Transaction,36783,Round Rock,TX,78683,7922,,2016-06-29
19533380,2017-05-19 10:22:00,1649,5973,4.64,Chip Transaction,60569,Richmond,TX,77469,5300,,2017-05-19
21583468,2018-07-27 13:00:00,157,1052,34.29,Chip Transaction,95081,Cancun,Mexico,,5651,,2018-07-27
22003372,2018-10-24 13:51:00,1107,6112,31.95,Chip Transaction,32175,Endicott,NY,13760,7538,,2018-10-24
20552375,2017-12-20 20:24:00,1168,3239,42.55,Online Transaction,39021,ONLINE,,,4784,,2017-12-20
17425025,2016-02-23 21:17:00,972,5689,8.42,Swipe Transaction,60569,El Paso,TX,79927,5300,,2016-02-23
18133905,2016-07-25 12:13:00,1944,33,11.14,Chip Transaction,25887,New Albany,OH,43054,5814,,2016-07-25
20135791,2017-09-23 12:52:00,1903,3568,56.03,Chip Transaction,81833,Seattle,WA,98117,5912,,2017-09-23
17357608,2016-02-09 13:38:00,285,2156,1.68,Chip Transaction,14528,Watsonville,CA,95076,5499,,2016-02-09
21553333,2018-07-21 07:38:00,628,333,21.37,Chip Transaction,68862,Narberth,PA,19072,5912,,2018-07-21
20461403,2017-12-01 13:49:00,1123,3010,-54.0,Chip Transaction,43293,Laurinburg,NC,28352,5499,,2017-12-01
21495776,2018-07-08 23:54:00,1825,4310,1.29,Chip Transaction,63069,Fountain,CO,80817,5411,,2018-07-08
19987579,2017-08-23 09:35:00,1635,115,5.81,Chip Transaction,22204,Jamaica,NY,11434,5541,,2017-08-23
21562191,2018-07-22 21:38:00,790,5123,197.89,Online Transaction,48267,ONLINE,,,6300,,2018-07-22
17385880,2016-02-15 14:30:00,1169,4179,21.47,Online Transaction,41122,ONLINE,,,4784,,2016-02-15
20795510,2018-02-10 11:28:00,1069,3922,4.89,Chip Transaction,50783,Mount Holly,NC,28120,5411,,2018-02-10
21216211,2018-05-10 16:05:00,1636,2930,20.34,Chip Transaction,42495,Kansas City,MO,64124,5300,,2018-05-10
18114645,2016-07-21 09:19:00,1463,3591,1.06,Chip Transaction,14528,Kerhonkson,NY,12446,5499,,2016-07-21
19150560,2017-02-27 07:58:00,1486,4345,-51.0,Swipe Transaction,43293,Granite Falls,NC,28630,5499,,2017-02-27
20062336,2017-09-08 00:58:00,1077,214,2.41,Chip Transaction,46284,Ukiah,CA,95482,5411,,2017-09-08
18711673,2016-11-25 16:20:00,1028,2564,8.27,Chip Transaction,77246,Mascoutah,IL,62258,5300,,2016-11-25
18119649,2016-07-22 11:00:00,1424,4710,117.34,Chip Transaction,3785,Sedona,AZ,86340,4900,,2016-07-22
20583926,2017-12-27 13:25:00,1791,5132,1.05,Chip Transaction,14528,Indianapolis,IN,46235,5499,,2017-12-27
17615338,2016-04-05 16:18:00,1587,3996,21.71,Chip Transaction,19325,Scituate,MA,2066,5912,,2016-04-05
21127344,2018-04-21 17:48:00,1461,2090,18.25,Chip Transaction,60569,Kent,OH,44240,5300,,2018-04-21
20639720,2018-01-08 10:31:00,1123,4971,107.51,Online Transaction,73186,ONLINE,,,4814,,2018-01-08
18113825,2016-07-21 06:49:00,1424,4876,-75.0,Chip Transaction,26810,Sedona,AZ,86351,5541,,2016-07-21
17577049,2016-03-28 14:15:00,1254,1055,69.68,Online Transaction,88459,ONLINE,,,5311,,2016-03-28
22147553,2018-11-24 07:23:00,1616,2786,77.91,Swipe Transaction,22204,Roanoke,TX,76262,5541,,2018-11-24
22091544,2018-11-12 08:05:00,34,1166,41.82,Online Transaction,73186,ONLINE,,,4814,,2018-11-12
20677803,2018-01-16 13:32:00,1130,2446,331.0,Swipe Transaction,74934,Oakland,CA,94606,3596,,2018-01-16
22023361,2018-10-28 15:50:00,1058,4102,46.06,Online Transaction,39021,ONLINE,,,4784,,2018-10-28
20082644,2017-09-12 10:44:00,719,5518,1.51,Chip Transaction,14528,Rockford,IL,61107,5499,,2017-09-12
19609292,2017-06-04 11:10:00,349,2520,7.25,Chip Transaction,50783,Sugarcreek,OH,44681,5411,,2017-06-04
20088478,2017-09-13 14:04:00,1888,1016,53.0,Chip Transaction,26810,Farmington,MN,55024,5541,,2017-09-13
21853196,2018-09-22 14:11:00,868,322,100.0,Chip Transaction,27092,Oklahoma City,OK,73112,4829,,2018-09-22
20773198,2018-02-05 15:20:00,1789,367,59.51,Swipe Transaction,32175,Orlando,FL,32804,7538,,2018-02-05
17195446,2016-01-05 20:14:00,1340,6035,9.03,Chip Transaction,19821,Houston,TX,77064,5812,,2016-01-05
19114897,2017-02-19 14:08:00,1330,2189,19.8,Chip Transaction,50783,Santa Barbara,CA,93111,5411,,2017-02-19
18447463,2016-09-30 11:39:00,1942,246,4.99,Chip Transaction,99237,New York,NY,10003,5912,,2016-09-30
21636825,2018-08-07 21:22:00,1069,5167,19.26,Chip Transaction,81436,Mount Holly,NC,28120,5813,,2018-08-07
20233979,2017-10-14 11:11:00,1772,56,10.03,Chip Transaction,20561,El Monte,CA,91731,5912,,2017-10-14
21889796,2018-09-30 10:43:00,1293,5260,1.67,Chip Transaction,14528,Dickinson,TX,77539,5499,,2018-09-30
20536281,2017-12-17 12:20:00,1142,4842,186.96,Online Transaction,37387,ONLINE,,,4899,Insufficient Balance,2017-12-17
22165303,2018-11-27 21:21:00,254,1247,147.21,Chip Transaction,79927,Boulder,CO,80302,5912,,2018-11-27
21971026,2018-10-17 16:31:00,847,4531,39.27,Chip Transaction,86410,Prague,OK,74864,5211,,2018-10-17
17634476,2016-04-09 22:55:00,398,2012,328.25,Swipe Transaction,39991,Lincoln Park,MI,48146,3771,,2016-04-09
19640700,2017-06-10 23:07:00,1871,2430,61.28,Chip Transaction,75936,Albuquerque,NM,87121,5814,,2017-06-10
17999114,2016-06-26 16:50:00,1256,6116,25.03,Online Transaction,39021,ONLINE,,,4784,,2016-06-26
20205518,2017-10-08 11:06:00,285,3442,34.33,Chip Transaction,13646,Watsonville,CA,95076,7538,,2017-10-08
17440768,2016-02-27 10:24:00,779,119,1.02,Chip Transaction,49192,Pottsboro,TX,75076,5411,,2016-02-27
17430634,2016-02-25 06:43:00,948,1325,144.27,Chip Transaction,9244,West Palm Beach,FL,33406,4900,,2016-02-25
17394297,2016-02-17 11:10:00,359,2489,68.58,Swipe Transaction,61195,Lawrenceville,GA,30043,5541,,2016-02-17
18611392,2016-11-04 11:14:00,438,5538,58.4,Chip Transaction,94625,Gaithersburg,MD,20877,5661,,2016-11-04
18238893,2016-08-16 19:02:00,1096,3012,12.99,Chip Transaction,50783,Syracuse,NY,13212,5411,,2016-08-16
18801821,2016-12-14 19:20:00,906,3760,54.72,Chip Transaction,21675,Bath,PA,18014,7922,,2016-12-14
20497552,2017-12-09 08:42:00,790,5123,22.16,Chip Transaction,20519,Oceanside,CA,92057,5942,,2017-12-09
18038831,2016-07-05 08:33:00,474,4034,15.83,Chip Transaction,98648,Williston Park,NY,11596,5814,,2016-07-05
21778743,2018-09-06 17:21:00,1568,977,74.39,Chip Transaction,98648,Copiague,NY,11726,5814,,2018-09-06
19376176,2017-04-16 07:06:00,863,4861,22.25,Swipe Transaction,20519,Fort Smith,AR,72903,5942,,2017-04-16
17923832,2016-06-10 16:22:00,1080,2562,15.11,Chip Transaction,78940,Eastman,GA,31023,5813,,2016-06-10
18630151,2016-11-08 11:17:00,146,2470,27.59,Chip Transaction,92309,Batavia,IL,60510,5211,,2016-11-08
18651578,2016-11-13 06:13:00,27,2417,25.36,Chip Transaction,98222,Brandon,MS,39042,5310,,2016-11-13
21077548,2018-04-11 11:35:00,456,2800,11.54,Chip Transaction,25887,Cape Coral,FL,33909,5814,,2018-04-11
17750206,2016-05-04 15:30:00,1520,3329,40.53,Chip Transaction,60569,Brentwood,CA,94513,5300,,2016-05-04
19887094,2017-08-01 22:34:00,1541,3253,1.53,Chip Transaction,14528,Minneapolis,MN,55404,5499,,2017-08-01
19160336,2017-03-01 09:20:00,427,269,4.61,Chip Transaction,45926,Cookeville,TN,38501,5814,,2017-03-01
18872135,2016-12-29 19:20:00,1183,2858,39.07,Chip Transaction,84901,Clarksville,IN,47129,5300,,2016-12-29
18453699,2016-10-01 18:56:00,114,3070,1.98,Chip Transaction,61195,North Hollywood,CA,91606,5541,,2016-10-01
19448985,2017-05-01 13:52:00,674,3255,14.98,Swipe Transaction,99539,San Diego,CA,92105,5813,,2017-05-01
21062638,2018-04-08 07:23:00,303,149,87.46,Swipe Transaction,35166,Windsor,CO,80550,5411,,2018-04-08
19658092,2017-06-14 16:11:00,760,5876,12.86,Chip Transaction,83480,Columbus,OH,43228,9402,,2017-06-14
21838953,2018-09-19 14:39:00,100,5903,15.13,Chip Transaction,762,High Point,NC,27265,5300,,2018-09-19
19670538,2017-06-17 09:31:00,901,4152,1.53,Chip Transaction,59397,Pensacola,FL,32507,5812,,2017-06-17
17919326,2016-06-09 15:47:00,1530,52,15.13,Chip Transaction,59935,Keller,TX,76248,5499,,2016-06-09
21019257,2018-03-30 04:54:00,1148,3128,2.37,Chip Transaction,2177,Philadelphia,PA,19148,5411,,2018-03-30
17366689,2016-02-11 12:23:00,1779,1214,15.08,Chip Transaction,76593,Thomson,GA,30824,5912,,2016-02-11
19404330,2017-04-22 06:12:00,758,2662,0.96,Chip Transaction,93757,Alhambra,CA,91801,5912,,2017-04-22
18450756,2016-10-01 08:05:00,1301,3595,11.4,Chip Transaction,39447,Novato,CA,94947,5812,,2016-10-01
21310626,2018-05-30 21:10:00,711,4689,80.0,Chip Transaction,27092,Belleville,IL,62221,4829,,2018-05-30
18176064,2016-08-03 11:04:00,1018,3022,62.35,Chip Transaction,33978,Palm Coast,FL,32137,8049,,2016-08-03
18356706,2016-09-11 06:50:00,397,2574,49.85,Online Transaction,59350,ONLINE,,,7922,,2016-09-11
18713053,2016-11-26 05:38:00,557,5570,1.89,Chip Transaction,78454,Inglewood,CA,90303,5812,,2016-11-26
22047528,2018-11-02 19:09:00,754,4122,31.13,Chip Transaction,53097,Myrtle Beach,SC,29579,5812,,2018-11-02
18205119,2016-08-09 14:54:00,823,5524,65.98,Chip Transaction,49789,Suffolk,VA,23434,5541,,2016-08-09
20533023,2017-12-16 16:20:00,1871,5672,8.05,Chip Transaction,59935,Houston,TX,77082,5499,,2017-12-16
21823735,2018-09-16 10:10:00,705,5359,69.04,Online Transaction,15143,ONLINE,,,4784,,2018-09-16
19286205,2017-03-28 07:54:00,33,5529,11.59,Chip Transaction,50783,Spring Creek,NV,89815,5411,,2017-03-28
18223716,2016-08-13 15:44:00,1776,3596,38.29,Chip Transaction,43293,Nashport,OH,43830,5499,,2016-08-13
17401757,2016-02-18 21:32:00,1106,2335,76.82,Chip Transaction,48919,Saint Louis,MO,63117,5311,,2016-02-18
19893993,2017-08-03 11:00:00,1190,5358,49.14,Chip Transaction,1129,Summerville,SC,29485,7230,,2017-08-03
20672947,2018-01-15 11:49:00,1558,4747,66.28,Online Transaction,39021,ONLINE,,,4784,,2018-01-15
